"id";"kind";"numfuses"
3147529252;"sing";1
3147529264;"sing";5
3147529267;"sing";1
3147529270;"sing";1
3147529274;"sing";1
3147529275;"sing";1
3147529280;"sing";1
3147529281;"sing";12
3147529291;"sing";1
3147529292;"sing";4
3147529293;"sing";2
3147529294;"sing";6
3147529305;"sing";2
3147529308;"sing";1
3147529309;"sing";90
3147529314;"sing";4
3147529316;"sing";3
3147529322;"sing";1
3147529331;"sing";7
3147529333;"sing";2
3147529337;"sing";7
3147529339;"sing";1
3147529340;"sing";3
3147529342;"sing";8
3147529369;"sing";10
3147529370;"sing";1
3147529372;"sing";1
3147529376;"sing";2
3147529377;"sing";1
3147529393;"sing";18
3147529395;"sing";1
3147529398;"sing";1
3147529403;"sing";5
3147529407;"sing";2
3147529410;"sing";2
3147529413;"sing";1
3147529419;"sing";3
3147529427;"sing";1
3147529441;"sing";4
3147529442;"sing";1
3147529445;"sing";2
3147529446;"sing";5
3147529455;"sing";2
3147529456;"sing";8
3147529466;"sing";1
3147529470;"sing";1
3147529472;"sing";2
3147529482;"sing";6
3147529483;"sing";1
3147529491;"sing";7
3147529495;"sing";1
3147529497;"sing";2
3147529508;"sing";2
3147529516;"sing";1
3147529525;"sing";2
3147529532;"sing";1
3147529533;"sing";1
3147529571;"sing";2
3147529572;"sing";5
3147529576;"sing";2
3147529577;"sing";4
3147529580;"sing";2
3147529581;"sing";1
3147529582;"sing";1
3147529589;"sing";1
3147529600;"sing";12
3147529605;"sing";2
3147529607;"sing";1
3147529615;"sing";1
3147529618;"sing";1
3147529619;"sing";2
3147529621;"sing";1
3147529624;"sing";1
3147529629;"sing";2
3147529634;"sing";3
3147529635;"sing";1
3147529637;"sing";1
3147529638;"sing";1
3147529643;"sing";1
3147529649;"sing";12
3147529650;"sing";2
3147529652;"sing";3
3147529661;"sing";1
3147529666;"sing";2
3147529674;"sing";1
3147529686;"sing";4
3147529688;"sing";1
3147529699;"sing";1
3147529701;"sing";4
3147529704;"sing";2
3147529706;"sing";1
3147529717;"sing";1
3147529721;"sing";2
3147529723;"sing";2
3147529728;"sing";1
3147529737;"sing";1
3147529740;"sing";1
3147529743;"sing";2
3147529744;"sing";1
3147529745;"sing";3
3147529747;"sing";10
3147529750;"sing";1
3147529758;"sing";1
3147529771;"sing";2
3147529772;"sing";3
3147529780;"sing";2
3147529786;"sing";4
3147529799;"sing";4
3147529802;"sing";2
3147529803;"sing";8
3147529807;"sing";1
3147529810;"sing";1
3147529811;"sing";1
3147529813;"sing";1
3147529815;"sing";2
3147529819;"sing";1
3147529826;"sing";3
3147529833;"sing";6
3147529834;"sing";4
3147529837;"sing";12
3147529842;"sing";2
3147529848;"sing";3
3147529855;"sing";1
3147529857;"sing";5
3147529858;"sing";1
3147529861;"sing";1
3147529862;"sing";20
3147529866;"sing";1
3147529867;"sing";5
3147529869;"sing";1
3147529870;"sing";1
3147529877;"sing";7
3147529881;"sing";1
3147529892;"sing";1
3147529893;"sing";5
3147529898;"sing";1
3147529911;"sing";2
3147529913;"sing";1
3147529922;"sing";2
3147529929;"sing";1
3147529930;"sing";1
3147529935;"sing";1
3147529942;"sing";1
3147529971;"sing";3
3147529978;"sing";2
3147529997;"sing";1
3147529998;"sing";1
3147530004;"sing";1
3147530009;"sing";1
3147530013;"sing";1
3147530015;"sing";8
3147530021;"sing";1
3147530032;"sing";7
3147530040;"sing";1
3147530046;"sing";2
3147530096;"sing";1
3147530099;"sing";1
3147530107;"sing";2
3147530110;"sing";1
3147530114;"sing";1
3147530115;"sing";1
3147530116;"sing";1
3147530117;"sing";1
3147530118;"sing";1
3147530142;"sing";2
3147530154;"sing";1
3147530165;"sing";2
3147530167;"sing";3
3147530176;"sing";1
3147530177;"sing";1
3147530184;"sing";1
3147530199;"sing";1
3147530216;"sing";3
3147530221;"sing";2
3147530226;"sing";1
3147530231;"sing";1
3147530261;"sing";1
3147530263;"sing";1
3147530266;"sing";1
3147530270;"sing";5
3147530283;"sing";1
3147530286;"sing";1
3147530290;"sing";1
3147530292;"sing";1
3147530296;"sing";1
3147530300;"sing";2
3147530301;"sing";1
3147530302;"sing";1
3147530303;"sing";1
3147530325;"sing";1
3147530341;"sing";3
3147530349;"sing";1
3147530373;"sing";1
3147530384;"sing";1
3147530401;"sing";2
3147530402;"sing";2
3147530410;"sing";2
3147530415;"sing";1
3147530420;"sing";2
3147530423;"sing";2
3147530431;"sing";1
3147530434;"sing";2
3147530441;"sing";4
3147530447;"sing";5
3147530460;"sing";1
3147530464;"sing";1
3147530483;"sing";1
3147530505;"sing";1
3147530506;"sing";1
3147530509;"sing";1
3147530522;"sing";1
3147530529;"sing";1
3147530562;"sing";1
3147530566;"sing";1
3147530567;"sing";1
3147530572;"sing";1
3147530577;"sing";1
3147530578;"sing";1
3147530582;"sing";3
3147530591;"sing";1
3147530594;"sing";2
3147530598;"sing";1
3147530600;"sing";3
3147530607;"sing";3
3147530608;"sing";1
3147530609;"sing";1
3147530618;"sing";3
3147530633;"sing";2
3147530646;"sing";1
3147530650;"sing";1
3147530652;"sing";2
3147530663;"sing";2
3147530666;"sing";1
3147530667;"sing";2
3147530679;"sing";3
3147530681;"sing";2
3147530683;"sing";2
3147530687;"sing";2
3147530692;"sing";1
3147530693;"sing";1
3147530702;"sing";1
3147530709;"sing";2
3147530713;"sing";3
3147530727;"sing";1
3147530729;"sing";1
3147530730;"sing";1
3147530737;"sing";1
3147530740;"sing";4
3147530741;"sing";2
3147530749;"sing";1
3147530752;"sing";1
3147530766;"sing";1
3147530767;"sing";1
3147530768;"sing";3
3147530776;"sing";2
3147530783;"sing";1
3147530784;"sing";2
3147530803;"sing";7
3147530806;"sing";4
3147530807;"sing";4
3147530808;"sing";1
3147530811;"sing";1
3147530813;"sing";1
3147530816;"sing";1
3147530817;"sing";1
3147530824;"sing";1
3147530837;"sing";2
3147530844;"sing";4
3147530851;"sing";7
3147530857;"sing";1
3147530858;"sing";4
3147530863;"sing";1
3147530873;"sing";2
3147530879;"sing";3
3147530897;"sing";1
3147530901;"sing";1
3147530907;"sing";1
3147530910;"sing";1
3147530917;"sing";7
3147530919;"sing";1
3147530920;"sing";2
3147530924;"sing";1
3147530928;"sing";1
3147530935;"sing";1
3147530937;"sing";1
3147530943;"sing";1
3147530964;"sing";1
3147530970;"sing";1
3147530973;"sing";8
3147530979;"sing";1
3147530980;"sing";2
3147530984;"sing";3
3147530992;"sing";1
3147530997;"sing";2
3147531000;"sing";1
3147531001;"sing";2
3147531007;"sing";2
3147531008;"sing";2
3147531010;"sing";1
3147531012;"sing";2
3147531017;"sing";1
3147531029;"sing";1
3147531037;"sing";2
3147531045;"sing";1
3147531046;"sing";1
3147531053;"sing";5
3147531055;"sing";1
3147531057;"sing";2
3147531059;"sing";2
3147531063;"sing";4
3147531065;"sing";1
3147531068;"sing";1
3147531071;"sing";2
3147531072;"sing";3
3147531079;"sing";2
3147531093;"sing";4
3147531102;"sing";1
3147531103;"sing";1
3147531108;"sing";1
3147531116;"sing";1
3147531129;"sing";3
3147531155;"sing";2
3147531159;"sing";4
3147531167;"sing";1
3147531169;"sing";1
3147531170;"sing";2
3147531176;"sing";1
3147531178;"sing";2
3147531183;"sing";1
3147531188;"sing";6
3147531190;"sing";2
3147531194;"sing";1
3147531208;"sing";1
3147531216;"sing";1
3147531219;"sing";1
3147531229;"sing";1
3147531234;"sing";5
3147531238;"sing";1
3147531247;"sing";1
3147531256;"sing";1
3147531262;"sing";1
3147531269;"sing";2
3147531291;"sing";2
3147531297;"sing";1
3147531302;"sing";4
3147531319;"sing";1
3147531320;"sing";1
3147531321;"sing";3
3147531332;"sing";2
3147531334;"sing";1
3147531339;"sing";2
3147531340;"sing";18
3147531349;"sing";1
3147531352;"sing";1
3147531357;"sing";13
3147531368;"sing";4
3147531369;"sing";2
3147531385;"sing";1
3147531387;"sing";1
3147531389;"sing";2
3147531393;"sing";1
3147531395;"sing";1
3147531399;"sing";1
3147531400;"sing";7
3147531410;"sing";1
3147531412;"sing";5
3147531414;"sing";1
3147531415;"sing";4
3147531418;"sing";7
3147531421;"sing";5
3147531424;"sing";1
3147531435;"sing";2
3147531436;"sing";4
3147531440;"sing";4
3147531441;"sing";5
3147531452;"sing";2
3147531453;"sing";14
3147531456;"sing";8
3147531458;"sing";2
3147531462;"sing";1
3147531464;"sing";1
3147531479;"sing";8
3147531483;"sing";1
3147531488;"sing";1
3147531490;"sing";5
3147531491;"sing";1
3147531492;"sing";1
3147531496;"sing";1
3147531498;"sing";1
3147531503;"sing";1
3147531510;"sing";1
3147531519;"sing";1
3147531525;"sing";1
3147531526;"sing";1
3147531530;"sing";5
3147531531;"sing";5
3147531532;"sing";12
3147531536;"sing";1
3147531539;"sing";2
3147531541;"sing";1
3147531542;"sing";2
3147531545;"sing";2
3147531549;"sing";3
3147531554;"sing";6
3147531558;"sing";2
3147531569;"sing";3
3147531580;"sing";1
3147531581;"sing";8
3147531582;"sing";3
3147531586;"sing";2
3147531590;"sing";2
3147531600;"sing";1
3147531610;"sing";1
3147531611;"sing";1
3147531613;"sing";1
3147531614;"sing";1
3147531622;"sing";1
3147531623;"sing";14
3147531625;"sing";20
3147531629;"sing";1
3147531630;"sing";3
3147531631;"sing";1
3147531635;"sing";1
3147531638;"sing";1
3147531641;"sing";5
3147531651;"sing";1
3147531652;"sing";3
3147531654;"sing";8
3147531657;"sing";1
3147531659;"sing";1
3147531661;"sing";6
3147531663;"sing";1
3147531672;"sing";4
3147531674;"sing";1
3147531677;"sing";13
3147531678;"sing";1
3147531683;"sing";3
3147531687;"sing";1
3147531697;"sing";1
3147531699;"sing";14
3147531700;"sing";1
3147531703;"sing";10
3147531704;"sing";2
3147531709;"sing";1
3147531710;"sing";1
3147531711;"sing";1
3147531712;"sing";1
3147531723;"sing";3
3147531727;"sing";2
3147531730;"sing";3
3147531734;"sing";3
3147531735;"sing";1
3147531748;"sing";2
3147531751;"sing";3
3147531752;"sing";1
3147531754;"sing";1
3147531755;"sing";1
3147531763;"sing";2
3147531771;"sing";1
3147531789;"sing";1
3147531790;"sing";1
3147531792;"sing";1
3147531795;"sing";8
3147531799;"sing";1
3147531803;"sing";1
3147531808;"sing";1
3147531819;"sing";4
3147531829;"sing";1
3147531830;"sing";7
3147531841;"sing";1
3147531848;"sing";1
3147531849;"sing";3
3147531859;"sing";11
3147531862;"sing";1
3147531865;"sing";1
3147531880;"sing";1
3147531885;"sing";1
3147531887;"sing";1
3147531889;"sing";2
3147531892;"sing";2
3147531893;"sing";1
3147531900;"sing";1
3147531906;"sing";1
3147531916;"sing";2
3147531926;"sing";2
3147531939;"sing";4
3147531942;"sing";1
3147531944;"sing";1
3147531947;"sing";1
3147531948;"sing";1
3147531951;"sing";2
3147531957;"sing";4
3147531958;"sing";2
3147531962;"sing";4
3147531966;"sing";1
3147531968;"sing";5
3147531973;"sing";1
3147531984;"sing";2
3147531986;"sing";2
3147531992;"sing";1
3147531994;"sing";2
3147532001;"sing";3
3147532004;"sing";1
3147532021;"sing";1
3147532026;"sing";1
3147532030;"sing";11
3147532031;"sing";3
3147532033;"sing";1
3147532034;"sing";1
3147532035;"sing";5
3147532037;"sing";1
3147532039;"sing";3
3147532041;"sing";2
3147532042;"sing";1
3147532044;"sing";3
3147532048;"sing";2
3147532050;"sing";1
3147532052;"sing";1
3147532054;"sing";5
3147532061;"sing";3
3147532064;"sing";2
3147532066;"sing";1
3147532067;"sing";2
3147532069;"sing";1
3147532070;"sing";6
3147532075;"sing";1
3147532083;"sing";6
3147532084;"sing";1
3147532086;"sing";3
3147532087;"sing";1
3147532090;"sing";3
3147532092;"sing";1
3147532093;"sing";5
3147532096;"sing";1
3147532099;"sing";1
3147532103;"sing";2
3147532106;"sing";3
3147532108;"sing";2
3147532109;"sing";3
3147532111;"sing";1
3147532114;"sing";1
3147532115;"sing";1
3147532117;"sing";1
3147532118;"sing";1
3147532121;"sing";1
3147532130;"sing";3
3147532138;"sing";1
3147532141;"sing";4
3147532153;"sing";7
3147532154;"sing";6
3147532157;"sing";1
3147532159;"sing";1
3147532168;"sing";1
3147532176;"sing";1
3147532178;"sing";2
3147532182;"sing";2
3147532188;"sing";3
3147532189;"sing";1
3147532190;"sing";1
3147532192;"sing";5
3147532193;"sing";2
3147532194;"sing";1
3147532195;"sing";2
3147532203;"sing";2
3147532206;"sing";3
3147532212;"sing";2
3147532215;"sing";1
3147532216;"sing";2
3147532225;"sing";1
3147532238;"sing";3
3147532239;"sing";3
3147532240;"sing";11
3147532244;"sing";1
3147532245;"sing";1
3147532247;"sing";1
3147532251;"sing";2
3147532253;"sing";3
3147532254;"sing";2
3147532258;"sing";1
3147532259;"sing";1
3147532265;"sing";1
3147532267;"sing";2
3147532273;"sing";3
3147532274;"sing";2
3147532277;"sing";1
3147532282;"sing";6
3147532284;"sing";1
3147532285;"sing";1
3147532286;"sing";13
3147532291;"sing";2
3147532292;"sing";1
3147532299;"sing";9
3147532302;"sing";5
3147532307;"sing";3
3147532308;"sing";1
3147532312;"sing";3
3147532314;"sing";7
3147532315;"sing";1
3147532322;"sing";1
3147532323;"sing";1
3147532331;"sing";1
3147532335;"sing";1
3147532337;"sing";4
3147532346;"sing";3
3147532349;"sing";1
3147532366;"sing";2
3147532367;"sing";3
3147532370;"sing";4
3147532373;"sing";2
3147532377;"sing";1
3147532378;"sing";10
3147532379;"sing";1
3147532380;"sing";1
3147532383;"sing";1
3147532385;"sing";2
3147532390;"sing";5
3147532404;"sing";3
3147532405;"sing";1
3147532406;"sing";1
3147532418;"sing";4
3147532424;"sing";5
3147532427;"sing";1
3147532428;"sing";3
3147532429;"sing";3
3147532430;"sing";1
3147532434;"sing";3
3147532438;"sing";1
3147532445;"sing";2
3147532454;"sing";5
3147532457;"sing";3
3147532466;"sing";3
3147532479;"sing";11
3147532491;"sing";1
3147532495;"sing";1
3147532511;"sing";1
3147532514;"sing";1
3147532516;"sing";1
3147532517;"sing";2
3147532522;"sing";2
3147532531;"sing";1
3147532532;"sing";2
3147532539;"sing";1
3147532541;"sing";5
3147532548;"sing";26
3147532552;"sing";1
3147532558;"sing";1
3147532559;"sing";1
3147532564;"sing";1
3147532568;"sing";1
3147532571;"sing";1
3147532572;"sing";2
3147532575;"sing";4
3147532576;"sing";1
3147532578;"sing";8
3147532580;"sing";8
3147532585;"sing";6
3147532587;"sing";1
3147532592;"sing";1
3147532595;"sing";1
3147532597;"sing";1
3147532600;"sing";4
3147532601;"sing";5
3147532606;"sing";2
3147532611;"sing";2
3147532619;"sing";1
3147532623;"sing";2
3147532630;"sing";3
3147532643;"sing";2
3147532644;"sing";5
3147532646;"sing";8
3147532649;"sing";4
3147532652;"sing";1
3147532659;"sing";2
3147532660;"sing";1
3147532662;"sing";2
3147532663;"sing";4
3147532669;"sing";1
3147532671;"sing";3
3147532672;"sing";1
3147532675;"sing";1
3147532681;"sing";1
3147532685;"sing";16
3147532688;"sing";1
3147532689;"sing";1
3147532697;"sing";1
3147532699;"sing";1
3147532706;"sing";18
3147532708;"sing";1
3147532713;"sing";2
3147532715;"sing";3
3147532721;"sing";1
3147532729;"sing";2
3147532734;"sing";2
3147532741;"sing";4
3147532742;"sing";2
3147532746;"sing";2
3147532747;"sing";9
3147532756;"sing";4
3147532757;"sing";5
3147532773;"sing";4
3147532779;"sing";1
3147532780;"sing";1
3147532796;"sing";1
3147532797;"sing";1
3147532803;"sing";2
3147532811;"sing";1
3147532815;"sing";4
3147532816;"sing";1
3147532818;"sing";1
3147532819;"sing";12
3147532822;"sing";5
3147532825;"sing";8
3147532829;"sing";1
3147532837;"sing";2
3147532844;"sing";2
3147532846;"sing";9
3147532848;"sing";1
3147532849;"sing";20
3147532850;"sing";4
3147532858;"sing";1
3147532860;"sing";1
3147532869;"sing";6
3147532871;"sing";1
3147532874;"sing";4
3147532882;"sing";3
3147532884;"sing";2
3147532885;"sing";1
3147532888;"sing";19
3147532889;"sing";1
3147532890;"sing";3
3147532907;"sing";1
3147532916;"sing";3
3147532917;"sing";4
3147532919;"sing";1
3147532920;"sing";1
3147532930;"sing";1
3147532943;"sing";3
3147532952;"sing";2
3147532976;"sing";1
3147532980;"sing";5
3147532983;"sing";1
3147532994;"sing";1
3147532999;"sing";1
3147533005;"sing";2
3147533006;"sing";1
3147533009;"sing";6
3147533014;"sing";2
3147533031;"sing";2
3147533033;"sing";1
3147533036;"sing";2
3147533039;"sing";1
3147533048;"sing";1
3147533049;"sing";2
3147533055;"sing";55
3147533056;"sing";4
3147533057;"sing";5
3147533062;"sing";2
3147533064;"sing";2
3147533066;"sing";1
3147533072;"sing";3
3147533074;"sing";1
3147533076;"sing";1
3147533094;"sing";14
3147533110;"sing";10
3147533116;"sing";1
3147533118;"sing";1
3147533135;"sing";4
3147533136;"sing";4
3147533137;"sing";1
3147533141;"sing";3
3147533144;"sing";10
3147533160;"sing";1
3147533173;"sing";1
3147533177;"sing";11
3147533179;"sing";6
3147533181;"sing";8
3147533183;"sing";2
3147533184;"sing";13
3147533188;"sing";1
3147533191;"sing";1
3147533195;"sing";2
3147533203;"sing";4
3147533211;"sing";1
3147533215;"sing";3
3147533224;"sing";2
3147533225;"sing";1
3147533236;"sing";2
3147533240;"sing";14
3147533246;"sing";1
3147533248;"sing";8
3147533252;"sing";1
3147533253;"sing";5
3147533256;"sing";4
3147533261;"sing";9
3147533263;"sing";1
3147533266;"sing";1
3147533267;"sing";1
3147533268;"sing";1
3147533269;"sing";1
3147533270;"sing";2
3147533271;"sing";1
3147533272;"sing";3
3147533274;"sing";1
3147533275;"sing";3
3147533284;"sing";1
3147533285;"sing";6
3147533290;"sing";1
3147533292;"sing";1
3147533302;"sing";2
3147533309;"sing";1
3147533311;"sing";10
3147533312;"sing";5
3147533317;"sing";4
3147533324;"sing";1
3147533327;"sing";7
3147533337;"sing";1
3147533340;"sing";1
3147533341;"sing";1
3147533349;"sing";4
3147533352;"sing";3
3147533364;"sing";2
3147533374;"sing";6
3147533399;"sing";5
3147533402;"sing";1
3147533404;"sing";1
3147533407;"sing";2
3147533409;"sing";1
3147533410;"sing";1
3147533411;"sing";2
3147533414;"sing";1
3147533430;"sing";1
3147533432;"sing";1
3147533439;"sing";9
3147533446;"sing";1
3147533448;"sing";5
3147533498;"sing";1
3147533505;"sing";1
3147533510;"sing";4
3147533520;"sing";1
3147533525;"sing";1
3147533530;"sing";1
3147533542;"sing";1
3147533551;"sing";3
3147533555;"sing";1
3147533559;"sing";6
3147533562;"sing";1
3147533563;"sing";2
3147533568;"sing";1
3147533569;"sing";3
3147533573;"sing";1
3147533574;"sing";1
3147533587;"sing";2
3147533592;"sing";4
3147533597;"sing";2
3147533606;"sing";10
3147533614;"sing";1
3147533626;"sing";1
3147533634;"sing";1
3147533635;"sing";1
3147533644;"sing";1
3147533645;"sing";2
3147533648;"sing";1
3147533651;"sing";1
3147533656;"sing";2
3147533665;"sing";1
3147533666;"sing";1
3147533670;"sing";4
3147533671;"sing";5
3147533672;"sing";1
3147533678;"sing";1
3147533683;"sing";1
3147533684;"sing";1
3147533693;"sing";5
3147533703;"sing";1
3147533704;"sing";2
3147533705;"sing";2
3147533706;"sing";2
3147533711;"sing";1
3147533715;"sing";2
3147533716;"sing";1
3147533717;"sing";10
3147533723;"sing";7
3147533736;"sing";1
3147533746;"sing";28
3147533751;"sing";4
3147533762;"sing";1
3147533767;"sing";1
3147533773;"sing";30
3147533776;"sing";1
3147533777;"sing";1
3147533778;"sing";1
3147533779;"sing";3
3147533784;"sing";1
3147533786;"sing";1
3147533795;"sing";1
3147533800;"sing";1
3147533802;"sing";14
3147533804;"sing";1
3147533808;"sing";6
3147533810;"sing";8
3147533812;"sing";1
3147533817;"sing";1
3147533821;"sing";1
3147533822;"sing";5
3147533829;"sing";1
3147533836;"sing";1
3147533837;"sing";1
3147533841;"sing";1
3147533854;"sing";4
3147533858;"sing";5
3147533863;"sing";3
3147533870;"sing";2
3147533880;"sing";1
3147533882;"sing";3
3147533885;"sing";4
3147533887;"sing";2
3147533889;"sing";2
3147533899;"sing";1
3147533915;"sing";1
3147533917;"sing";3
3147533920;"sing";1
3147533922;"sing";2
3147533924;"sing";1
3147533926;"sing";1
3147533931;"sing";2
3147533932;"sing";5
3147533933;"sing";1
3147533934;"sing";2
3147533936;"sing";1
3147533940;"sing";6
3147533945;"sing";3
3147533948;"sing";9
3147533952;"sing";3
3147533963;"sing";1
3147533968;"sing";1
3147533970;"sing";1
3147533972;"sing";7
3147533973;"sing";2
3147533974;"sing";1
3147533976;"sing";19
3147533978;"sing";1
3147533980;"sing";1
3147533982;"sing";1
3147533996;"sing";1
3147534004;"sing";1
3147534005;"sing";1
3147534010;"sing";1
3147534015;"sing";5
3147534019;"sing";1
3147534029;"sing";2
3147534037;"sing";1
3147534042;"sing";1
3147534043;"sing";1
3147534044;"sing";5
3147534049;"sing";1
3147534062;"sing";1
3147534080;"sing";1
3147534082;"sing";1
3147534087;"sing";2
3147534094;"sing";3
3147534104;"sing";1
3147534107;"sing";1
3147534108;"sing";1
3147534109;"sing";4
3147534110;"sing";9
3147534127;"sing";1
3147534143;"sing";2
3147534144;"sing";2
3147534152;"sing";2
3147534158;"sing";2
3147534168;"sing";1
3147534171;"sing";16
3147534174;"sing";3
3147534181;"sing";2
3147534188;"sing";1
3147534189;"sing";1
3147534194;"sing";1
3147534197;"sing";3
3147534199;"sing";1
3147534212;"sing";1
3147534213;"sing";1
3147534214;"sing";4
3147534220;"sing";2
3147534221;"sing";1
3147534225;"sing";1
3147534229;"sing";2
3147534233;"sing";4
3147534236;"sing";1
3147534237;"sing";11
3147534241;"sing";3
3147534249;"sing";4
3147534256;"sing";4
3147534257;"sing";4
3147534265;"sing";3
3147534267;"sing";3
3147534269;"sing";4
3147534273;"sing";4
3147534275;"sing";1
3147534277;"sing";1
3147534278;"sing";1
3147534284;"sing";6
3147534286;"sing";3
3147534290;"sing";1
3147534292;"sing";1
3147534307;"sing";1
3147534314;"sing";1
3147534316;"sing";1
3147534327;"sing";7
3147534332;"sing";1
3147534334;"sing";2
3147534341;"sing";2
3147534342;"sing";2
3147534354;"sing";1
3147534359;"sing";1
3147534367;"sing";1
3147534372;"sing";1
3147534378;"sing";1
3147534387;"sing";4
3147534400;"sing";1
3147534402;"sing";8
3147534404;"sing";1
3147534410;"sing";1
3147534421;"sing";2
3147534422;"sing";1
3147534425;"sing";9
3147534426;"sing";3
3147534431;"sing";1
3147534434;"sing";46
3147534438;"sing";2
3147534440;"sing";1
3147534441;"sing";3
3147534445;"sing";14
3147534447;"sing";4
3147534449;"sing";1
3147534455;"sing";1
3147534456;"sing";1
3147534457;"sing";1
3147534458;"sing";1
3147534470;"sing";11
3147534473;"sing";1
3147534474;"sing";3
3147534475;"sing";3
3147534478;"sing";4
3147534479;"sing";3
3147534486;"sing";1
3147534487;"sing";2
3147534491;"sing";2
3147534496;"sing";5
3147534498;"sing";1
3147534501;"sing";6
3147534506;"sing";2
3147534513;"sing";6
3147534524;"sing";1
3147534544;"sing";36
3147534550;"sing";2
3147534558;"sing";2
3147534563;"sing";1
3147534566;"sing";2
3147534569;"sing";1
3147534571;"sing";8
3147534577;"sing";1
3147534578;"sing";1
3147534581;"sing";3
3147534585;"sing";2
3147534586;"sing";1
3147534591;"sing";2
3147534598;"sing";1
3147534605;"sing";1
3147534609;"sing";2
3147534610;"sing";1
3147534611;"sing";3
3147534612;"sing";1
3147534614;"sing";6
3147534617;"sing";11
3147534619;"sing";1
3147534622;"sing";1
3147534628;"sing";6
3147534629;"sing";1
3147534633;"sing";1
3147534640;"sing";1
3147534645;"sing";3
3147534646;"sing";1
3147534653;"sing";2
3147534660;"sing";1
3147534662;"sing";3
3147534667;"sing";2
3147534671;"sing";4
3147534672;"sing";1
3147534674;"sing";3
3147534676;"sing";1
3147534678;"sing";1
3147534681;"sing";1
3147534685;"sing";1
3147534693;"sing";2
3147534694;"sing";1
3147534698;"sing";5
3147534700;"sing";10
3147534702;"sing";4
3147534737;"sing";3
3147534738;"sing";2
3147534739;"sing";3
3147534741;"sing";3
3147534742;"sing";1
3147534744;"sing";1
3147534746;"sing";1
3147534748;"sing";2
3147534752;"sing";2
3147534754;"sing";1
3147534759;"sing";1
3147534761;"sing";1
3147534767;"sing";4
3147534769;"sing";8
3147534772;"sing";3
3147534774;"sing";1
3147534778;"sing";1
3147534779;"sing";1
3147534781;"sing";3
3147534787;"sing";1
3147534790;"sing";4
3147534796;"sing";1
3147534797;"sing";2
3147534798;"sing";3
3147534810;"sing";1
3147534811;"sing";8
3147534813;"sing";1
3147534814;"sing";1
3147534815;"sing";1
3147534817;"sing";6
3147534818;"sing";2
3147534821;"sing";2
3147534822;"sing";1
3147534824;"sing";3
3147534828;"sing";3
3147534829;"sing";6
3147534832;"sing";1
3147534834;"sing";1
3147534836;"sing";2
3147534841;"sing";15
3147534844;"sing";1
3147534861;"sing";2
3147534862;"sing";5
3147534863;"sing";6
3147534867;"sing";2
3147534870;"sing";1
3147534878;"sing";25
3147534881;"sing";40
3147534885;"sing";1
3147534894;"sing";2
3147534896;"sing";2
3147534904;"sing";1
3147534905;"sing";1
3147534910;"sing";2
3147534913;"sing";4
3147534915;"sing";1
3147534916;"sing";1
3147534919;"sing";1
3147534923;"sing";1
3147534930;"sing";1
3147534934;"sing";7
3147534941;"sing";12
3147534946;"sing";3
3147534949;"sing";37
3147534950;"sing";1
3147534951;"sing";1
3147534953;"sing";1
3147534954;"sing";1
3147534956;"sing";17
3147534957;"sing";1
3147534959;"sing";1
3147534960;"sing";1
3147534962;"sing";2
3147534963;"sing";4
3147534967;"sing";1
3147534969;"sing";1
3147534975;"sing";1
3147534976;"sing";1
3147534979;"sing";5
3147534980;"sing";3
3147534983;"sing";1
3147534987;"sing";1
3147534989;"sing";2
3147534990;"sing";2
3147535013;"sing";2
3147535017;"sing";2
3147535023;"sing";3
3147535026;"sing";1
3147535030;"sing";1
3147535032;"sing";1
3147535033;"sing";2
3147535040;"sing";6
3147535042;"sing";1
3147535049;"sing";8
3147535052;"sing";10
3147535055;"sing";3
3147535056;"sing";1
3147535069;"sing";2
3147535084;"sing";23
3147535085;"sing";1
3147535092;"sing";1
3147535093;"sing";7
3147535098;"sing";1
3147535100;"sing";1
3147535103;"sing";5
3147535106;"sing";12
3147535109;"sing";2
3147535112;"sing";3
3147535115;"sing";1
3147535116;"sing";1
3147535118;"sing";1
3147535121;"sing";2
3147535123;"sing";2
3147535126;"sing";1
3147535129;"sing";6
3147535131;"sing";1
3147535132;"sing";1
3147535134;"sing";2
3147535136;"sing";2
3147535137;"sing";1
3147535140;"sing";1
3147535146;"sing";1
3147535149;"sing";1
3147535158;"sing";2
3147535162;"sing";2
3147535168;"sing";2
3147535170;"sing";3
3147535174;"sing";2
3147535175;"sing";2
3147535178;"sing";1
3147535181;"sing";6
3147535187;"sing";1
3147535189;"sing";1
3147535197;"sing";1
3147535200;"sing";1
3147535206;"sing";3
3147535207;"sing";1
3147535222;"sing";2
3147535227;"sing";19
3147535230;"sing";2
3147535231;"sing";2
3147535233;"sing";2
3147535234;"sing";1
3147535235;"sing";2
3147535236;"sing";11
3147535242;"sing";4
3147535245;"sing";8
3147535248;"sing";5
3147535259;"sing";1
3147535263;"sing";2
3147535266;"sing";1
3147535268;"sing";16
3147535273;"sing";1
3147535276;"sing";3
3147535277;"sing";1
3147535278;"sing";1
3147535291;"sing";5
3147535293;"sing";2
3147535294;"sing";2
3147535303;"sing";2
3147535304;"sing";1
3147535305;"sing";11
3147535308;"sing";1
3147535309;"sing";4
3147535313;"sing";1
3147535314;"sing";4
3147535317;"sing";1
3147535319;"sing";3
3147535320;"sing";3
3147535321;"sing";1
3147535330;"sing";2
3147535331;"sing";1
3147535336;"sing";1
